email,breach_source,year,risk_level
user44217@gmail.com,Adobe,2021,MEDIUM
user44218@gmail.com,Adobe,2021,MEDIUM
user44219@yahoo.com,Canva,2018,HIGH
user44220@company.com,Yahoo,2017,CRITICAL
user44221@protonmail.com,Adobe,2019,CRITICAL
user44222@icloud.com,LinkedIn,2019,MEDIUM
user44223@company.com,Yahoo,2018,MEDIUM
user44224@gmail.com,Dropbox,2019,CRITICAL
user44225@icloud.com,Canva,2012,LOW
user44226@protonmail.com,Adobe,2021,HIGH
user44227@protonmail.com,Twitter,2020,CRITICAL
user44228@gmail.com,Twitter,2020,MEDIUM
user44229@company.com,Twitter,2017,HIGH
user44230@company.com,Dropbox,2023,MEDIUM
user44231@gmail.com,MyFitnessPal,2012,LOW
user44232@icloud.com,LinkedIn,2012,HIGH
user44233@protonmail.com,Yahoo,2018,CRITICAL
user44234@icloud.com,Yahoo,2017,CRITICAL
user44235@icloud.com,Twitter,2020,MEDIUM
user44236@protonmail.com,Twitter,2022,HIGH
user44237@company.com,Twitter,2016,HIGH
user44238@outlook.com,LinkedIn,2012,MEDIUM
user44239@yahoo.com,Twitter,2016,LOW
user44240@protonmail.com,Yahoo,2018,LOW
user44241@gmail.com,Yahoo,2018,CRITICAL
user44242@protonmail.com,Canva,2018,HIGH
user44243@protonmail.com,Canva,2022,LOW
user44244@gmail.com,LinkedIn,2020,HIGH
user44245@icloud.com,Dropbox,2019,MEDIUM
user44246@protonmail.com,Dropbox,2024,CRITICAL
user44247@company.com,Twitter,2014,CRITICAL
user44248@outlook.com,Adobe,2019,MEDIUM
user44249@outlook.com,Yahoo,2023,MEDIUM
user44250@outlook.com,Dropbox,2012,HIGH
user44251@yahoo.com,LinkedIn,2016,HIGH
user44252@yahoo.com,LinkedIn,2023,MEDIUM
user44253@protonmail.com,Dropbox,2012,MEDIUM
user44254@company.com,Adobe,2015,CRITICAL
user44255@icloud.com,MyFitnessPal,2015,LOW
user44256@yahoo.com,Canva,2016,LOW
user44257@protonmail.com,Yahoo,2016,LOW
user44258@outlook.com,Adobe,2018,HIGH
user44259@yahoo.com,Yahoo,2019,HIGH
user44260@outlook.com,Canva,2023,CRITICAL
user44261@protonmail.com,Yahoo,2017,LOW
user44262@outlook.com,Adobe,2016,LOW
user44263@yahoo.com,MyFitnessPal,2019,LOW
user44264@protonmail.com,Yahoo,2024,LOW
user44265@gmail.com,Canva,2018,HIGH
user44266@icloud.com,Canva,2014,MEDIUM
user44267@outlook.com,Dropbox,2019,HIGH
user44268@icloud.com,MyFitnessPal,2016,HIGH
user44269@protonmail.com,Yahoo,2013,LOW
user44270@icloud.com,Dropbox,2022,LOW
user44271@icloud.com,Canva,2021,MEDIUM
user44272@protonmail.com,Canva,2012,CRITICAL
user44273@company.com,Adobe,2014,MEDIUM
user44274@yahoo.com,Dropbox,2022,LOW
user44275@company.com,Twitter,2024,CRITICAL
user44276@yahoo.com,Canva,2019,LOW
user44277@outlook.com,MyFitnessPal,2024,HIGH
user44278@icloud.com,MyFitnessPal,2013,CRITICAL
user44279@icloud.com,Twitter,2015,CRITICAL
user44280@outlook.com,Canva,2016,CRITICAL
user44281@gmail.com,Adobe,2014,HIGH
user44282@yahoo.com,Yahoo,2018,MEDIUM
user44283@gmail.com,Adobe,2023,HIGH
user44284@outlook.com,MyFitnessPal,2017,MEDIUM
user44285@icloud.com,MyFitnessPal,2021,LOW
user44286@company.com,Twitter,2020,LOW
user44287@yahoo.com,Yahoo,2014,CRITICAL
user44288@icloud.com,Adobe,2017,CRITICAL
user44289@icloud.com,Dropbox,2013,CRITICAL
user44290@outlook.com,Twitter,2023,CRITICAL
user44291@yahoo.com,Twitter,2022,HIGH
user44292@protonmail.com,Yahoo,2018,MEDIUM
user44293@yahoo.com,Canva,2023,MEDIUM
user44294@yahoo.com,MyFitnessPal,2018,MEDIUM
user44295@icloud.com,Yahoo,2018,CRITICAL
user44296@icloud.com,Dropbox,2022,MEDIUM
user44297@company.com,LinkedIn,2017,CRITICAL
user44298@outlook.com,Canva,2014,MEDIUM
user44299@gmail.com,MyFitnessPal,2018,HIGH
user44300@gmail.com,Adobe,2016,CRITICAL
user44301@gmail.com,Dropbox,2013,CRITICAL
user44302@protonmail.com,LinkedIn,2021,HIGH
user44303@outlook.com,Canva,2024,MEDIUM
user44304@yahoo.com,LinkedIn,2021,HIGH
user44305@company.com,Twitter,2020,LOW
user44306@yahoo.com,Canva,2013,HIGH
user44307@icloud.com,Dropbox,2024,CRITICAL
user44308@outlook.com,LinkedIn,2024,MEDIUM
user44309@icloud.com,MyFitnessPal,2023,CRITICAL
user44310@gmail.com,Adobe,2015,MEDIUM
user44311@yahoo.com,Canva,2018,LOW
user44312@gmail.com,MyFitnessPal,2014,HIGH
user44313@company.com,Yahoo,2021,MEDIUM
user44314@gmail.com,Dropbox,2018,MEDIUM
user44315@outlook.com,Canva,2014,LOW
user44316@protonmail.com,Yahoo,2014,HIGH
user44317@protonmail.com,Canva,2016,HIGH
user44318@company.com,Dropbox,2017,MEDIUM
user44319@protonmail.com,MyFitnessPal,2013,CRITICAL
user44320@icloud.com,Dropbox,2013,HIGH
user44321@yahoo.com,Twitter,2014,CRITICAL
user44322@yahoo.com,Twitter,2019,MEDIUM
user44323@yahoo.com,Canva,2018,HIGH
user44324@gmail.com,MyFitnessPal,2021,LOW
user44325@protonmail.com,Canva,2015,MEDIUM
user44326@protonmail.com,LinkedIn,2020,HIGH
user44327@outlook.com,Twitter,2017,MEDIUM
user44328@icloud.com,Twitter,2013,CRITICAL
user44329@outlook.com,Twitter,2017,LOW
user44330@icloud.com,MyFitnessPal,2018,CRITICAL
user44331@company.com,MyFitnessPal,2012,HIGH
user44332@yahoo.com,Twitter,2016,CRITICAL
user44333@protonmail.com,Adobe,2014,LOW
user44334@protonmail.com,MyFitnessPal,2021,HIGH
user44335@icloud.com,Canva,2020,MEDIUM
user44336@gmail.com,Canva,2013,CRITICAL
user44337@gmail.com,Twitter,2023,CRITICAL
user44338@company.com,Canva,2014,HIGH
user44339@icloud.com,MyFitnessPal,2020,LOW
user44340@company.com,Twitter,2022,HIGH
user44341@yahoo.com,MyFitnessPal,2014,HIGH
user44342@outlook.com,LinkedIn,2017,CRITICAL
user44343@company.com,LinkedIn,2013,MEDIUM
user44344@protonmail.com,MyFitnessPal,2020,LOW
user44345@company.com,Dropbox,2021,LOW
user44346@yahoo.com,Canva,2020,CRITICAL
user44347@icloud.com,MyFitnessPal,2016,HIGH
user44348@icloud.com,Dropbox,2017,CRITICAL
user44349@yahoo.com,Yahoo,2015,MEDIUM
user44350@icloud.com,LinkedIn,2016,CRITICAL
user44351@protonmail.com,LinkedIn,2019,CRITICAL
user44352@outlook.com,Canva,2012,MEDIUM
user44353@yahoo.com,LinkedIn,2014,MEDIUM
user44354@outlook.com,LinkedIn,2018,HIGH
user44355@protonmail.com,Twitter,2020,CRITICAL
user44356@yahoo.com,Dropbox,2013,MEDIUM
user44357@gmail.com,Yahoo,2018,HIGH
user44358@gmail.com,Adobe,2016,CRITICAL
user44359@outlook.com,Adobe,2013,HIGH
user44360@company.com,Canva,2017,LOW
user44361@yahoo.com,MyFitnessPal,2013,CRITICAL
user44362@yahoo.com,Twitter,2019,CRITICAL
user44363@company.com,Canva,2018,MEDIUM
user44364@icloud.com,LinkedIn,2022,CRITICAL
user44365@outlook.com,Yahoo,2020,LOW
user44366@protonmail.com,LinkedIn,2018,MEDIUM
user44367@outlook.com,Twitter,2022,HIGH
user44368@gmail.com,MyFitnessPal,2018,CRITICAL
user44369@yahoo.com,Dropbox,2021,HIGH
user44370@company.com,Twitter,2018,HIGH
user44371@outlook.com,Canva,2014,LOW
user44372@yahoo.com,MyFitnessPal,2021,MEDIUM
user44373@gmail.com,Yahoo,2015,HIGH
user44374@company.com,MyFitnessPal,2017,LOW
user44375@yahoo.com,Adobe,2022,MEDIUM
user44376@icloud.com,Canva,2018,CRITICAL
user44377@company.com,LinkedIn,2017,LOW
user44378@company.com,MyFitnessPal,2017,HIGH
user44379@company.com,Dropbox,2023,HIGH
user44380@protonmail.com,Dropbox,2014,MEDIUM
user44381@company.com,LinkedIn,2019,MEDIUM
user44382@yahoo.com,Canva,2024,LOW
user44383@protonmail.com,Canva,2012,CRITICAL
user44384@outlook.com,MyFitnessPal,2024,HIGH
user44385@outlook.com,Adobe,2015,HIGH
user44386@protonmail.com,MyFitnessPal,2013,MEDIUM
user44387@protonmail.com,Canva,2023,HIGH
user44388@outlook.com,Yahoo,2013,LOW
user44389@gmail.com,MyFitnessPal,2022,HIGH
user44390@protonmail.com,Adobe,2024,CRITICAL
user44391@gmail.com,MyFitnessPal,2019,MEDIUM
user44392@yahoo.com,MyFitnessPal,2013,MEDIUM
user44393@yahoo.com,MyFitnessPal,2012,LOW
user44394@yahoo.com,Dropbox,2014,LOW
user44395@icloud.com,Dropbox,2012,LOW
user44396@gmail.com,MyFitnessPal,2016,LOW
user44397@icloud.com,MyFitnessPal,2017,HIGH
user44398@gmail.com,Twitter,2012,LOW
user44399@yahoo.com,Dropbox,2018,LOW
user44400@outlook.com,MyFitnessPal,2024,CRITICAL
user44401@outlook.com,Adobe,2018,MEDIUM
user44402@icloud.com,Canva,2015,CRITICAL
user44403@outlook.com,Dropbox,2015,CRITICAL
user44404@company.com,Yahoo,2015,MEDIUM
user44405@company.com,Twitter,2020,MEDIUM
user44406@protonmail.com,MyFitnessPal,2016,LOW
user44407@company.com,Twitter,2016,CRITICAL
user44408@yahoo.com,LinkedIn,2017,LOW
user44409@company.com,Canva,2023,LOW
user44410@outlook.com,Twitter,2012,MEDIUM
user44411@company.com,MyFitnessPal,2017,CRITICAL
user44412@company.com,Canva,2022,LOW
user44413@outlook.com,Twitter,2016,LOW
user44414@gmail.com,MyFitnessPal,2023,LOW
user44415@yahoo.com,Canva,2015,MEDIUM
user44416@gmail.com,MyFitnessPal,2015,MEDIUM
user44417@icloud.com,Dropbox,2015,CRITICAL
user44418@gmail.com,Twitter,2016,MEDIUM
user44419@yahoo.com,Adobe,2018,CRITICAL
user44420@yahoo.com,MyFitnessPal,2015,HIGH
user44421@yahoo.com,Adobe,2018,MEDIUM
user44422@yahoo.com,Yahoo,2013,CRITICAL
user44423@company.com,Yahoo,2013,CRITICAL
user44424@outlook.com,LinkedIn,2018,LOW
user44425@yahoo.com,Dropbox,2018,LOW
user44426@outlook.com,MyFitnessPal,2013,HIGH
user44427@icloud.com,Canva,2019,MEDIUM
user44428@gmail.com,Twitter,2012,CRITICAL
user44429@gmail.com,Twitter,2012,HIGH
user44430@gmail.com,Yahoo,2012,LOW
user44431@icloud.com,MyFitnessPal,2021,MEDIUM
user44432@outlook.com,Adobe,2017,HIGH
user44433@yahoo.com,LinkedIn,2015,CRITICAL
user44434@company.com,Yahoo,2013,HIGH
user44435@icloud.com,Adobe,2012,HIGH
user44436@company.com,LinkedIn,2016,HIGH
user44437@yahoo.com,Twitter,2019,MEDIUM
user44438@outlook.com,LinkedIn,2023,LOW
user44439@gmail.com,Twitter,2019,MEDIUM
user44440@outlook.com,Twitter,2015,HIGH
user44441@protonmail.com,MyFitnessPal,2013,MEDIUM
user44442@icloud.com,Twitter,2024,LOW
user44443@outlook.com,MyFitnessPal,2022,CRITICAL
user44444@outlook.com,LinkedIn,2014,LOW
user44445@outlook.com,Canva,2014,CRITICAL
user44446@company.com,Dropbox,2021,HIGH
user44447@company.com,Adobe,2017,CRITICAL
user44448@protonmail.com,Dropbox,2021,HIGH
user44449@yahoo.com,Twitter,2015,LOW
user44450@yahoo.com,Dropbox,2023,HIGH
user44451@yahoo.com,Adobe,2018,CRITICAL
user44452@outlook.com,Twitter,2013,MEDIUM
user44453@icloud.com,Twitter,2023,MEDIUM
user44454@gmail.com,Canva,2015,CRITICAL
user44455@outlook.com,Twitter,2016,MEDIUM
user44456@protonmail.com,MyFitnessPal,2013,LOW
user44457@outlook.com,Canva,2024,CRITICAL
user44458@outlook.com,Twitter,2023,MEDIUM
user44459@company.com,Yahoo,2013,CRITICAL
user44460@yahoo.com,Adobe,2016,MEDIUM
user44461@yahoo.com,Twitter,2012,HIGH
user44462@company.com,Yahoo,2020,LOW
user44463@outlook.com,Twitter,2017,CRITICAL
user44464@company.com,LinkedIn,2020,HIGH
user44465@protonmail.com,LinkedIn,2016,LOW
user44466@icloud.com,Adobe,2013,LOW
user44467@outlook.com,LinkedIn,2022,MEDIUM
user44468@protonmail.com,Dropbox,2014,CRITICAL
user44469@company.com,LinkedIn,2014,LOW
user44470@gmail.com,LinkedIn,2024,CRITICAL
user44471@company.com,Yahoo,2013,LOW
user44472@protonmail.com,MyFitnessPal,2016,CRITICAL
user44473@company.com,MyFitnessPal,2021,MEDIUM
user44474@protonmail.com,Yahoo,2013,CRITICAL
user44475@protonmail.com,MyFitnessPal,2022,LOW
user44476@icloud.com,Adobe,2013,MEDIUM
user44477@protonmail.com,Canva,2014,HIGH
user44478@outlook.com,LinkedIn,2019,MEDIUM
user44479@icloud.com,Canva,2022,CRITICAL
user44480@yahoo.com,LinkedIn,2017,LOW
user44481@icloud.com,MyFitnessPal,2019,CRITICAL
user44482@yahoo.com,Dropbox,2018,LOW
user44483@protonmail.com,Canva,2020,HIGH
user44484@outlook.com,MyFitnessPal,2019,HIGH
user44485@gmail.com,LinkedIn,2019,CRITICAL
user44486@icloud.com,Yahoo,2019,LOW
user44487@yahoo.com,Dropbox,2015,CRITICAL
user44488@yahoo.com,Canva,2017,CRITICAL
user44489@company.com,MyFitnessPal,2012,LOW
user44490@company.com,Canva,2020,MEDIUM
user44491@protonmail.com,Canva,2013,CRITICAL
user44492@company.com,Canva,2015,LOW
user44493@yahoo.com,Adobe,2013,CRITICAL
user44494@protonmail.com,Canva,2023,CRITICAL
user44495@yahoo.com,MyFitnessPal,2020,HIGH
user44496@protonmail.com,MyFitnessPal,2012,CRITICAL
user44497@yahoo.com,Dropbox,2020,CRITICAL
user44498@gmail.com,Twitter,2021,MEDIUM
user44499@icloud.com,LinkedIn,2015,HIGH
user44500@yahoo.com,Canva,2023,HIGH
user44501@icloud.com,Dropbox,2012,HIGH
user44502@gmail.com,Twitter,2016,CRITICAL
user44503@yahoo.com,Yahoo,2015,CRITICAL
user44504@gmail.com,MyFitnessPal,2018,HIGH
user44505@protonmail.com,LinkedIn,2021,MEDIUM
user44506@outlook.com,Yahoo,2013,MEDIUM
user44507@protonmail.com,Twitter,2013,HIGH
user44508@protonmail.com,Dropbox,2022,CRITICAL
user44509@protonmail.com,LinkedIn,2016,HIGH
user44510@company.com,Twitter,2024,CRITICAL
user44511@protonmail.com,Adobe,2019,LOW
user44512@yahoo.com,Canva,2017,MEDIUM
user44513@outlook.com,Adobe,2017,HIGH
user44514@company.com,MyFitnessPal,2016,MEDIUM
user44515@icloud.com,Dropbox,2024,CRITICAL
user44516@outlook.com,Canva,2015,MEDIUM
user44517@icloud.com,Canva,2019,CRITICAL
user44518@outlook.com,MyFitnessPal,2016,LOW
user44519@gmail.com,LinkedIn,2013,LOW
user44520@protonmail.com,Yahoo,2017,CRITICAL
user44521@gmail.com,Twitter,2014,CRITICAL
user44522@icloud.com,Canva,2024,MEDIUM
user44523@yahoo.com,LinkedIn,2021,HIGH
user44524@protonmail.com,Yahoo,2019,HIGH
user44525@protonmail.com,Adobe,2022,MEDIUM
user44526@yahoo.com,MyFitnessPal,2020,MEDIUM
user44527@outlook.com,Dropbox,2023,CRITICAL
user44528@gmail.com,LinkedIn,2014,CRITICAL
user44529@icloud.com,LinkedIn,2014,HIGH
user44530@outlook.com,Dropbox,2017,LOW
user44531@outlook.com,MyFitnessPal,2018,HIGH
user44532@icloud.com,Yahoo,2016,MEDIUM
user44533@icloud.com,Dropbox,2020,CRITICAL
user44534@yahoo.com,Adobe,2020,CRITICAL
user44535@gmail.com,Canva,2023,CRITICAL
user44536@company.com,LinkedIn,2018,CRITICAL
user44537@company.com,Dropbox,2018,LOW
user44538@outlook.com,LinkedIn,2012,HIGH
user44539@icloud.com,Twitter,2012,HIGH
user44540@icloud.com,Adobe,2018,LOW
user44541@gmail.com,LinkedIn,2020,MEDIUM
user44542@outlook.com,Yahoo,2019,CRITICAL
user44543@icloud.com,MyFitnessPal,2016,HIGH
user44544@yahoo.com,Twitter,2022,LOW
user44545@protonmail.com,Canva,2023,CRITICAL
user44546@protonmail.com,Canva,2013,HIGH
user44547@company.com,MyFitnessPal,2024,HIGH
user44548@gmail.com,Adobe,2014,MEDIUM
user44549@company.com,Dropbox,2024,LOW
user44550@company.com,MyFitnessPal,2024,HIGH
user44551@company.com,Yahoo,2023,CRITICAL
user44552@gmail.com,Twitter,2014,MEDIUM
user44553@icloud.com,MyFitnessPal,2016,LOW
user44554@protonmail.com,Dropbox,2014,LOW
user44555@gmail.com,Canva,2023,HIGH
user44556@protonmail.com,Twitter,2017,LOW
user44557@gmail.com,Adobe,2020,MEDIUM
user44558@protonmail.com,Dropbox,2021,MEDIUM
user44559@protonmail.com,Adobe,2012,CRITICAL
user44560@gmail.com,Adobe,2013,MEDIUM
user44561@gmail.com,Twitter,2018,CRITICAL
user44562@protonmail.com,Dropbox,2016,LOW
user44563@protonmail.com,LinkedIn,2019,CRITICAL
user44564@protonmail.com,Adobe,2022,CRITICAL
user44565@gmail.com,Twitter,2019,HIGH
user44566@protonmail.com,MyFitnessPal,2015,LOW
user44567@company.com,Dropbox,2015,HIGH
user44568@icloud.com,Twitter,2022,LOW
user44569@protonmail.com,LinkedIn,2016,CRITICAL
user44570@company.com,MyFitnessPal,2021,CRITICAL
user44571@yahoo.com,MyFitnessPal,2020,MEDIUM
user44572@company.com,Dropbox,2015,CRITICAL
user44573@yahoo.com,Adobe,2023,CRITICAL
user44574@outlook.com,Dropbox,2019,MEDIUM
user44575@protonmail.com,Yahoo,2015,HIGH
user44576@outlook.com,Canva,2016,CRITICAL
user44577@icloud.com,Twitter,2020,MEDIUM
user44578@gmail.com,Yahoo,2024,MEDIUM
user44579@icloud.com,Yahoo,2021,HIGH
user44580@icloud.com,MyFitnessPal,2020,HIGH
user44581@company.com,MyFitnessPal,2021,HIGH
user44582@company.com,Adobe,2019,LOW
user44583@company.com,Yahoo,2024,MEDIUM
user44584@yahoo.com,MyFitnessPal,2020,CRITICAL
user44585@protonmail.com,Adobe,2012,HIGH
user44586@icloud.com,Twitter,2024,CRITICAL
user44587@yahoo.com,Canva,2015,LOW
user44588@protonmail.com,Adobe,2017,HIGH
user44589@outlook.com,Dropbox,2022,MEDIUM
user44590@gmail.com,LinkedIn,2014,MEDIUM
user44591@gmail.com,MyFitnessPal,2012,LOW
user44592@yahoo.com,Yahoo,2018,CRITICAL
user44593@yahoo.com,Dropbox,2014,MEDIUM
user44594@yahoo.com,MyFitnessPal,2021,MEDIUM
user44595@company.com,MyFitnessPal,2018,HIGH
user44596@gmail.com,LinkedIn,2016,HIGH
user44597@yahoo.com,LinkedIn,2012,HIGH
user44598@outlook.com,LinkedIn,2024,HIGH
user44599@icloud.com,Canva,2022,CRITICAL
user44600@yahoo.com,MyFitnessPal,2018,LOW
user44601@outlook.com,Adobe,2015,MEDIUM
user44602@company.com,Dropbox,2022,CRITICAL
user44603@yahoo.com,MyFitnessPal,2019,LOW
user44604@gmail.com,Twitter,2021,MEDIUM
user44605@gmail.com,Yahoo,2023,LOW
user44606@yahoo.com,Twitter,2022,CRITICAL
user44607@protonmail.com,Dropbox,2024,HIGH
user44608@company.com,Canva,2013,CRITICAL
user44609@yahoo.com,Yahoo,2024,MEDIUM
user44610@gmail.com,MyFitnessPal,2023,MEDIUM
user44611@yahoo.com,Adobe,2021,MEDIUM
user44612@protonmail.com,MyFitnessPal,2024,MEDIUM
user44613@outlook.com,MyFitnessPal,2018,HIGH
user44614@gmail.com,Yahoo,2022,MEDIUM
user44615@yahoo.com,Dropbox,2024,MEDIUM
user44616@gmail.com,MyFitnessPal,2018,MEDIUM
user44617@gmail.com,Canva,2017,HIGH
user44618@gmail.com,Adobe,2013,MEDIUM
user44619@company.com,MyFitnessPal,2018,LOW
user44620@outlook.com,LinkedIn,2017,LOW
user44621@protonmail.com,MyFitnessPal,2022,CRITICAL
user44622@outlook.com,Twitter,2018,LOW
user44623@gmail.com,Dropbox,2014,LOW
user44624@protonmail.com,Dropbox,2014,CRITICAL
user44625@icloud.com,Dropbox,2013,HIGH
user44626@yahoo.com,Adobe,2018,LOW
user44627@company.com,Adobe,2016,HIGH
user44628@protonmail.com,LinkedIn,2019,HIGH
user44629@company.com,Yahoo,2016,CRITICAL
user44630@outlook.com,Twitter,2020,LOW
user44631@icloud.com,Dropbox,2019,MEDIUM
user44632@icloud.com,Twitter,2023,HIGH
user44633@outlook.com,Twitter,2017,CRITICAL
user44634@icloud.com,LinkedIn,2018,MEDIUM
user44635@icloud.com,Twitter,2024,MEDIUM
user44636@outlook.com,Twitter,2012,LOW
user44637@yahoo.com,MyFitnessPal,2024,LOW
user44638@company.com,Canva,2013,LOW
user44639@yahoo.com,Dropbox,2015,CRITICAL
user44640@yahoo.com,Adobe,2015,CRITICAL
user44641@gmail.com,Adobe,2018,LOW
user44642@icloud.com,Canva,2012,HIGH
user44643@company.com,LinkedIn,2016,HIGH
user44644@gmail.com,Twitter,2013,CRITICAL
user44645@icloud.com,Yahoo,2021,CRITICAL
user44646@outlook.com,Canva,2023,LOW
user44647@protonmail.com,Yahoo,2018,MEDIUM
user44648@protonmail.com,Yahoo,2021,MEDIUM
user44649@icloud.com,Adobe,2013,CRITICAL
user44650@protonmail.com,Adobe,2019,HIGH
user44651@protonmail.com,Canva,2017,MEDIUM
user44652@yahoo.com,Twitter,2013,MEDIUM
user44653@gmail.com,Adobe,2024,MEDIUM
user44654@yahoo.com,Twitter,2013,HIGH
user44655@outlook.com,Canva,2012,MEDIUM
user44656@icloud.com,LinkedIn,2018,CRITICAL
user44657@outlook.com,Adobe,2023,MEDIUM
user44658@company.com,Yahoo,2019,CRITICAL
user44659@gmail.com,LinkedIn,2014,MEDIUM
user44660@company.com,Yahoo,2016,HIGH
user44661@gmail.com,Adobe,2019,MEDIUM
user44662@yahoo.com,Dropbox,2021,LOW
user44663@gmail.com,Twitter,2022,HIGH
user44664@company.com,Yahoo,2014,CRITICAL
user44665@yahoo.com,Adobe,2014,CRITICAL
user44666@icloud.com,Twitter,2016,LOW
user44667@protonmail.com,Yahoo,2020,HIGH
user44668@outlook.com,Twitter,2021,HIGH
user44669@company.com,MyFitnessPal,2019,MEDIUM
user44670@icloud.com,LinkedIn,2018,CRITICAL
user44671@protonmail.com,Yahoo,2012,MEDIUM
user44672@yahoo.com,Dropbox,2015,HIGH
user44673@company.com,Dropbox,2019,HIGH
user44674@gmail.com,Adobe,2019,LOW
user44675@yahoo.com,Twitter,2015,CRITICAL
user44676@protonmail.com,Yahoo,2018,HIGH
user44677@company.com,LinkedIn,2014,HIGH
user44678@outlook.com,Canva,2017,HIGH
user44679@outlook.com,MyFitnessPal,2021,LOW
user44680@protonmail.com,Adobe,2016,LOW
user44681@protonmail.com,Dropbox,2012,CRITICAL
user44682@yahoo.com,Adobe,2014,LOW
user44683@protonmail.com,Yahoo,2024,CRITICAL
user44684@protonmail.com,Yahoo,2019,CRITICAL
user44685@yahoo.com,Canva,2014,MEDIUM
user44686@outlook.com,LinkedIn,2020,MEDIUM
user44687@protonmail.com,MyFitnessPal,2017,LOW
user44688@yahoo.com,Canva,2023,MEDIUM
user44689@outlook.com,Twitter,2015,CRITICAL
user44690@company.com,Yahoo,2016,MEDIUM
user44691@yahoo.com,Canva,2019,LOW
user44692@protonmail.com,LinkedIn,2016,MEDIUM
user44693@company.com,Dropbox,2022,HIGH
user44694@icloud.com,Adobe,2021,MEDIUM
user44695@icloud.com,Yahoo,2023,MEDIUM
user44696@yahoo.com,MyFitnessPal,2012,CRITICAL
user44697@company.com,Adobe,2017,LOW
user44698@yahoo.com,Dropbox,2021,MEDIUM
user44699@company.com,Twitter,2012,HIGH
user44700@gmail.com,Yahoo,2022,MEDIUM
user44701@icloud.com,Dropbox,2015,MEDIUM
user44702@gmail.com,LinkedIn,2016,CRITICAL
user44703@company.com,Adobe,2022,MEDIUM
user44704@outlook.com,Twitter,2022,LOW
user44705@company.com,MyFitnessPal,2016,HIGH
user44706@protonmail.com,Adobe,2015,HIGH
user44707@gmail.com,Adobe,2014,CRITICAL
user44708@outlook.com,Dropbox,2022,CRITICAL
user44709@icloud.com,Adobe,2019,MEDIUM
user44710@gmail.com,Dropbox,2013,CRITICAL
user44711@yahoo.com,Yahoo,2013,MEDIUM
user44712@gmail.com,Adobe,2012,CRITICAL
user44713@icloud.com,Adobe,2013,HIGH
user44714@protonmail.com,Twitter,2019,MEDIUM
user44715@gmail.com,Adobe,2017,LOW
user44716@yahoo.com,LinkedIn,2021,MEDIUM
user44717@gmail.com,Adobe,2016,MEDIUM
user44718@protonmail.com,Canva,2022,MEDIUM
user44719@yahoo.com,Canva,2014,CRITICAL
user44720@outlook.com,Yahoo,2024,HIGH
user44721@protonmail.com,Twitter,2018,MEDIUM
user44722@yahoo.com,Twitter,2022,HIGH
user44723@icloud.com,Yahoo,2023,LOW
user44724@gmail.com,Adobe,2015,HIGH
user44725@company.com,Dropbox,2019,MEDIUM
user44726@outlook.com,LinkedIn,2016,LOW
user44727@company.com,Adobe,2018,HIGH
user44728@protonmail.com,Twitter,2018,MEDIUM
user44729@outlook.com,Canva,2024,MEDIUM
user44730@company.com,MyFitnessPal,2022,MEDIUM
user44731@company.com,Adobe,2015,HIGH
user44732@protonmail.com,LinkedIn,2023,HIGH
user44733@protonmail.com,Adobe,2018,MEDIUM
user44734@outlook.com,Canva,2022,CRITICAL
user44735@outlook.com,Twitter,2018,CRITICAL
user44736@outlook.com,Adobe,2013,CRITICAL
user44737@icloud.com,Dropbox,2021,CRITICAL
user44738@icloud.com,Twitter,2015,MEDIUM
user44739@icloud.com,MyFitnessPal,2023,LOW
user44740@yahoo.com,Adobe,2018,MEDIUM
user44741@icloud.com,Twitter,2019,MEDIUM
user44742@company.com,Twitter,2013,HIGH
user44743@outlook.com,LinkedIn,2023,MEDIUM
user44744@yahoo.com,LinkedIn,2024,HIGH
user44745@company.com,Twitter,2012,CRITICAL
user44746@yahoo.com,MyFitnessPal,2015,CRITICAL
user44747@outlook.com,Twitter,2019,CRITICAL
user44748@icloud.com,Twitter,2020,MEDIUM
